sentence_id,text_source,text,ppl_grok-3_model,nll_grok-3_model,ppl_gpt-5_model,nll_gpt-5_model,ppl_gpt-5-mini_model,nll_gpt-5-mini_model,ppl_human_model,nll_human_model,ppl_pooled_ai_model,nll_pooled_ai_model,ppl_llama-3.3-70b-instruct_model,nll_llama-3.3-70b-instruct_model
b5a53426d62b404a8be091453a7500f1,human,"Its prime research role is to test a 15-metre-resolution, tricolour pushbroom imager with a 45-kilometre swath on a microsatellite of that size. Is also carries an amateur radio communications package for international and national use.",92.4704675848626,4.526889324188232,90.59013048439108,4.506345272064209,90.98494260502558,4.5106940269470215,88.20240982982767,4.4796342849731445,84.81493513539873,4.440471649169922,92.75504215208865,4.529962062835693
4df57008edb51ed2e6b2d7527bbab490,human,"South African Universities have, during 1995, been involved in a number of other projects, as exemplified by the work done by the Space Physics Research Institute at the Durban campus of the University of Natal.",20.02022879632179,2.9967432022094727,20.28512168306317,3.0098876953125,20.615169795061124,3.026027202606201,20.536267680517945,3.0221924781799316,17.641322619261377,2.870244026184082,20.086192994731153,3.000032663345337
6b38b056ce2def33d79f8b9d87ddc956,human,"SHARE and AMIGO form part of the South African National Antarctic Research Programme, which is carried out at Sanae Base in the Antarctic in collaboration with other research institutions in South Africa and other countries.",27.750262148525326,3.3232452869415283,27.161317591124597,3.3017938137054443,27.31428330446095,3.3074097633361816,27.61775313717741,3.3184587955474854,28.487268379754248,3.349457263946533,27.00912480452159,3.2961747646331787
492640afa35541a94727d10d308d95e7,human,The Republic of Korea subsequently joined the arrangement and the four countries agreed on the following two space projects: the Small Multi-Mission Satellite (SMMS) and the Satellite Disaster Mitigation System (SDMS).,23.937631383311732,3.1754517555236816,24.335872912226964,3.1919515132904053,24.135876124078695,3.183699369430542,24.133240733856745,3.1835901737213135,22.04613940014628,3.093137502670288,23.91403243612385,3.1744654178619385
df432ed5b75eea7fd2ef425658a9032d,human,"INTRODUCTION . The Working Group of the Whole to Evaluate the Implementation of the Recommendations of the Second United Nations Conference on the Exploration and Peaceful Uses of Outer Space (UNISPACE 82), in the report on the work of its ninth session (A/AC.105/605, annex II), made recommendations concerning the preparation of reports and studies by the Secretariat and the compilation of information from Member States.",34.53697788818421,3.5420305728912354,34.22068337605674,3.532830238342285,34.131493071924865,3.5302205085754395,32.9232315115686,3.494178533554077,33.647082839476234,3.5159263610839844,34.14918061920471,3.530738592147827
ff851a6f0202befe1c73df90f2ef106e,human,"Investigators using computer simulations have also gained a refined understanding of the heliopause, the boundary of the solar system where the solar wind &apos; s outward flow is balanced by the pressure of the interstellar medium.",53.67575534566065,3.982961416244507,50.50894116890248,3.9221503734588623,51.73029006893056,3.9460434913635254,43.639619950903445,3.775965452194214,48.070938390055254,3.872677803039551,54.173070120367335,3.9921839237213135
cc73eb2949e89fa6d82082b16c9ed328,human,The most straightforward interpretation of this result is that all the galaxies in the volume of space defined by these clusters are streaming with a velocity of nearly 700 kilometers per second and that any &quot; attractor &quot; has to lie beyond the boundaries of the original search.,77.69566121443208,4.352799415588379,74.17530614390023,4.306431293487549,75.1093767525378,4.318945407867432,61.513519090612135,4.119256973266602,75.0510210787137,4.3181681632995605,75.38601816620654,4.322621822357178
8b35da17bd3ca52b99b6e22b3f5dd74c,human,"Thomas L. Duvall (Goddard Space Flight Center), Stuart Jeffries (Bartol), Jack W. Harvey (National Solar Observatory, Tucson) and Martin A. Pomerantz (Bartol) have shown that it is also possible to obtain direct measurements of the travel times and distances of individual acoustic (sound-like) waves, which is the predominant approach in terrestrial seismology.",31.398486803295864,3.4467597007751465,31.114799753363645,3.437683582305908,31.37420418428515,3.445986032485962,31.046337082202047,3.435480833053589,30.19418265901065,3.407649278640747,31.030071696649003,3.4349567890167236
7247af882c35a86eb1cb33499e94b6d3,human,"For the next 2 1/2 months, four cameras took 1.8 million images of the surface of the Moon in 11 discreet wavebands with coarse altimetry over most of the lunar surface, resulting in the first comprehensive digital map of that surface.",37.21172420698902,3.616623878479004,36.928390876991855,3.608980655670166,36.78970069757426,3.605217933654785,36.13468089266531,3.5872530937194824,37.74275631065633,3.630793571472168,36.460154854297286,3.596220016479492
895f0bfd1718ee5560811a7de7db9024,human,"By tracking the spacecraft &apos; s precise speed over specific areas of the planet, ground controllers back on Earth calculated the strength of gravity in these locations and thus the subsurface density.",164.66487592571426,5.103912353515625,151.85365646578055,5.0229172706604,158.35553094121178,5.064842700958252,124.59921787589413,4.82510232925415,151.62038769802044,5.0213799476623535,161.25690115071853,5.082998752593994
fae3ac2bcdb839ae6c9b4c27d0c0995e,human,"Relatedly, the USGS successfully completed the first full-resolution global radar mosaic of Venus (1:1,500,000 scale); a series of 170 CD-ROMs containing the same spacecraft data was in production as the fiscal year ended.",57.36129725238859,4.049369812011719,57.18133049372785,4.04622745513916,57.69590910848031,4.0551862716674805,56.75295543494466,4.038707733154297,51.63490478614604,3.9441978931427,58.39377220220054,4.067209243774414
bd3967001600dde86924eaa005e0fd10,human,"Important findings from SLS-2 included independent demonstration by three different investigator teams that current models for understanding the effects of gravity on the heart, lungs, and circulation could not predict the observed physiological responses during space flight.",60.45124414285634,4.101837158203125,59.355355148668906,4.083542346954346,59.57076173864938,4.087164878845215,58.39806038498613,4.067282676696777,61.59987419115664,4.120659828186035,59.71506601291164,4.0895843505859375
a476b046f763b176931441e5bfe26b9a,human,"Ultimately, a planned International Space Research and Technology Institute will sponsor new interdisciplinary teams consisting of biologists, technologists, physicists, and material scientists to do research both on Earth and in the Space Station, bringing fresh insight and methodology to bear on problems humans face.",45.81761599396893,3.8246686458587646,45.67247283306848,3.821495771408081,45.80245630845314,3.8243377208709717,45.61832047141292,3.8203094005584717,40.31329281384447,3.696681261062622,45.608609009425585,3.820096492767334
674a8d4a2c5dc1cea829936907ccea7b,human,"Study of the formation of dendrites in orbit showed conclusively that in order to provide rigorous tests of fundamental theories of dendrite formation and development, long-duration, high-quality microgravity conditions are required.",29.163610176218675,3.3729217052459717,29.095500325764963,3.3705835342407227,29.41108070624586,3.38137149810791,28.798476183107976,3.3603224754333496,27.8560309414547,3.327049493789673,29.04759883038498,3.3689358234405518
b79bdb6266379ecd9111abea5d6c01ed,human,These theories are needed to predict and achieve in solidified materials the desired microstructures that control many of their physical and chemical properties such as their mechanical strength and resistance to corrosion.,64.58521013516726,4.167985439300537,66.83259268566312,4.20219087600708,65.33636289877728,4.179548740386963,65.15849342827485,4.176822662353516,64.14524586417605,4.161149978637695,64.63712330601388,4.168788909912109
6edb44080713388f27967e97076113ef,human,"The MEPHISTO furnace, developed by the French Space Agency and shared by United States and French investigators under a cooperative agreement, has the unique ability to study the formation of microstructures in solidifying materials to help understand how metals acquire their physical properties.",48.64875172995108,3.8846261501312256,49.07187154878354,3.8932859897613525,48.92025654714322,3.8901915550231934,49.26768036054241,3.897268295288086,45.88234131634258,3.826080322265625,48.8465288717864,3.888683319091797
a909e8f2400df97c6dc5889e766fcf50,human,Some 82 investigations sent into orbit by 75 principal investigators from 13 countries showed how crewed space laboratories can be used with high efficiency in international investigations such as those to be done on the Space Station.,111.54567484443812,4.7144341468811035,113.98722361495862,4.736086368560791,111.89316763333096,4.7175445556640625,105.50563484418889,4.658764362335205,95.63002057542931,4.560486793518066,112.25871039956571,4.720806121826172
ca64e5232e17873f455bcebf0dc6e6b3,human,"A memorandum of understanding between NASA and the NSF has committed those two agencies to collaborative research in environmental signal transduction and cell differentiation in plants in response to environmental stimulation, especially gravity.",68.95582956468105,4.233466148376465,70.00149224450841,4.24851655960083,70.00162576188627,4.248518466949463,68.04485771954386,4.22016716003418,64.18385806879358,4.161751747131348,70.2148769666813,4.251560211181641
a201db7e74069ac7ae7efad8b210a941,human,"Integration efforts during FY 1994 also included analyses of structural loads; resolution of in-flight anomalies, waivers, and changes; and software development and testing for the control of each mission.",104.0487265528699,4.644859313964844,108.49174835296358,4.686674118041992,108.03070425561128,4.68241548538208,101.28897996139929,4.617977619171143,101.19768894745204,4.6170759201049805,106.90420725012595,4.671933174133301
74ce95ebc53f8843cedc92daf7fe083c,human,"During checkout, the satellite was positioned at longitude 90 degrees W., but plans called for it to be moved to longitude 75 degrees W. once it became operational, and for GOES-7, still operational seven years after launch, to move from longitude 112 degrees W. to longitude 135 degrees W. so the two satellites together could provide continuous coverage of the Western Hemisphere.",23.034122855756998,3.136976718902588,23.085495089606834,3.139204502105713,22.731960957009104,3.123771905899048,21.817599090470175,3.082716941833496,22.45483024761697,3.1115057468414307,23.017291263506834,3.1362457275390625
feee1bf05ddeaf2f74c4ccb0951ad737,human,"NASA, which procures launches and checkouts for the GOES series of satellites and manages their design, development, and launch, planned to launch GOES-J in 1995 to replace GOES-7, which has already exceeded its expected lifetime.",36.248995227534515,3.59041166305542,37.187582548935396,3.6159749031066895,37.023662869997025,3.6115572452545166,36.390045548166505,3.5942952632904053,37.020043923950034,3.611459493637085,36.29083144667108,3.5915651321411133
603bcbc9941dabba261819adf9e0d0dc,human,"It uses a total of six NOAA environmental satellites and Russian navigational satellites, plus a network of ground stations to pick up radio and beacon signals from the distressed individuals and send them via mission control centers like NOAA &apos; s in Suitland, Maryland, to rescue coordination centers.",138.55115463076666,4.931239604949951,133.06042350183668,4.890803337097168,134.0727634945157,4.898382663726807,118.07008411647924,4.771278381347656,131.1887311195555,4.876636981964111,138.3108157852579,4.929503440856934
cf4cddb73a137107d2b940c826c7d01d,human,"Thereafter, the end of the tether reentered the upper atmosphere and burned, while about 10 to 12 kilometers of its length remained attached to the rocket &apos; s second stage and continued orbiting until May 8, 1994.",105.16132962558079,4.655495643615723,98.7457976268739,4.592548847198486,101.27140088786432,4.617804050445557,80.26717178694169,4.3853607177734375,100.36114585246561,4.6087751388549805,102.74417931392051,4.632242202758789
4e42b8558b37c7c92d0c3691bc6d7373,human,"In December 1993, the original 12 participating nations in Space Station Freedom (the United States, Canada, Italy, Belgium, The Netherlands, Denmark, Norway, France, Spain, Germany, United Kingdom, and Japan) extended an official invitation to Russia to join the partnership, and Russia accepted.",22.242656718645243,3.1020119190216064,22.87338227397078,3.129973888397217,22.68619418194414,3.1217565536499023,22.31099067558924,3.105079412460327,20.544872154780556,3.022611379623413,22.348310529917626,3.106750726699829
6f0e3283436f5de9ede00115bb7bd125,human,"Furthermore, Russian cooperation has added greater capability to the international Space Station and further reduced United States costs, making the Station an important aspect in the new and evolving relationship between the two countries.",45.2989854297457,3.8132846355438232,45.543444589737724,3.818666696548462,45.90354638960496,3.826542377471924,45.44167406805763,3.816429615020752,40.00687801448186,3.689051389694214,44.78524312912963,3.8018786907196045
2e3dcadc2ea68954aeceb74a78f4066e,human,"At a technical interchange meeting in August 1994, NASA and the RSA agreed on a number of important integration and operations issues, such as how command and control orders would be sent to the Space Station.",43.810901076832096,3.7798826694488525,44.79980979038086,3.802203893661499,43.999919031865346,3.7841877937316895,43.15728926253906,3.7648513317108154,43.04953859408785,3.7623515129089355,43.83875718610095,3.7805182933807373
ce2ac2d0abd3f638998ffbc9c707aa93,human,"ESA has also been developing the Ariane V launch vehicle and associated transfer vehicles; as FY 1994 ended, it was involved in discussions with NASA on a possible role for these vehicles in Space Station logistics resupply.",42.810871120638616,3.7567920684814453,43.41860735551267,3.770888090133667,42.49583619801712,3.749406099319458,41.83860528492302,3.7338194847106934,36.89944450851924,3.608196496963501,43.528028984852945,3.773405075073242
f665a4c617afc0c0e94e9928a73eb502,human,"Japan has been developing the Japanese Experiment Module (JEM), consisting of a multipurpose pressurized laboratory element, an unpressurized exposed facility, a remote manipulator system, and experiments logistics modules.",44.061320173108356,3.7855823040008545,47.16789697830374,3.8537135124206543,45.93345584314352,3.8271937370300293,45.62509688162382,3.820457935333252,47.02189553311674,3.8506133556365967,44.589991670571116,3.7975094318389893
f7a203949bc8de131f637ee3cf101f6a,human,"The prototype 3-meters-diameter LMMT now in operation at NASA &apos; s JSC is the 17th largest telescope in the world. It was built at a cost of about $500,000--1/100th the cost of comparable Earth-based astronomical telescopes.",55.68668435776432,4.019741058349609,51.87841695443183,3.9489028453826904,53.77653898030408,3.984837293624878,46.85751791342653,3.847111463546753,49.242197416291404,3.8967509269714355,56.01823171740127,4.02567720413208
efc65421446e7f03f2eb8660f57d4794,human,"This new station plus existing ones in Santa Paula, California, and Southbury, Connecticut, made Comsat the first Inmarsat service provider to operate digital mobile satellite services around the globe.",65.31191095304894,4.179174423217773,64.28110332677304,4.163265705108643,63.62473196401446,4.1530022621154785,63.791418025912826,4.155618667602539,69.78898894919958,4.245476245880127,65.4333886251113,4.181032657623291
63198db3fcf44963809e09cb9e046868,human,"With TDRS-1 and GRTS, NASA has extended real-time data retrieval to the full orbit for GRO, which is studying the evolution of the universe, the nature of puzzling astronomical objects, and the processes that produce very-high-energy radiation.",41.225631329668104,3.719060182571411,39.44511874475546,3.674910306930542,40.42791808117939,3.6995205879211426,40.38111043137279,3.698362112045288,39.511089634770904,3.676581382751465,40.35031383852538,3.697599172592163
614c8a65aa62523ba6c926e5cced7838,human,"NASA uses ground-based telecommunications facilities to provide telemetry, command, and navigation services to a number of NASA, other United States, and international spacecraft such as the Space Shuttle; other Earth-orbiting spacecraft; planetary orbiters; and international spacecraft.",18.292559254397283,2.906494379043579,17.461953914714613,2.8600244522094727,17.31084839353795,2.8513333797454834,17.764266169685246,2.8771889209747314,17.347814113699112,2.853466510772705,18.383968290761004,2.9114789962768555
6bfe98c9e2fcb58fa00308167f883d83,human,"Because radar signals penetrate dry sand and produce images of geologic features otherwise concealed by windblown sand in desert regions, the radar laboratory &apos; s images are being used to map the distribution of various geologic indicators of climate change and of untapped resources, particularly those related to old, dry river systems.",92.74854070949664,4.5298919677734375,88.70115266872276,4.4852728843688965,89.16822630886425,4.490524768829346,79.03555720486844,4.369897842407227,88.81394317383578,4.486543655395508,91.83550864532408,4.519999027252197
546706e410e4625c77821dfb5fa6e2a8,human,"In June 1994, meanwhile, NASA announced that it had competitively selected two industry-led teams to build, launch, and operate two experimental satellites--each no bigger than a console television set and commonly referred to as &quot; Lewis and Clark &quot; --as part of NASA &apos; s small spacecraft technology demonstration.",100.52226236675467,4.610379219055176,93.48930475302959,4.53784704208374,95.17388123056102,4.555705547332764,80.72570213465319,4.391057014465332,91.99627305424087,4.521748065948486,101.01371599071422,4.615256309509277
549b30d14f58d77d33f809da0a62cb7e,human,"However, the fragmentation of the rain forest and the &quot; edge effects &quot; on the perimeters of these fragments were greater than had been believed, potentially increasing the threat of species extinction.",75.6556693298777,4.326192378997803,73.99281195391428,4.3039679527282715,75.84418149145883,4.328680992126465,62.859377919828525,4.140900135040283,71.14570637776612,4.264729976654053,75.18709954707879,4.319979667663574
7f899dd31e256e94894e460585a7d49b,human,"It provides the scientific community with the data and information necessary to evaluate the variability of the global environment, distinguish between natural and human-induced change, and perform integrated assessments of changes in climate and their societal impacts.",19.65405900534463,2.9782838821411133,19.60328744536892,2.9756972789764404,19.600188968862625,2.975539207458496,20.249412524844743,3.0081257820129395,19.413887024959028,2.9659886360168457,19.54656911094974,2.972799777984619
40c5e0830bf66e5b6f4e22aeb253a6bd,human,"Foci of the program include data base development (rescue, digitization, and assembly of high-priority data sets); data access and archive management, which provide the means to make the data sets available to scientists; and Pathfinder, which is developing community-consensus algorithms for the reprocessing and dissemination of large-volume, multidecadal, global-scale, operational-satellite data sets.",36.73570885036848,3.6037492752075195,34.74452590832681,3.5480220317840576,35.154569508937676,3.5597546100616455,34.646080843674284,3.54518461227417,33.76800800178536,3.5195138454437256,35.60702343172878,3.572542905807495
4c951a594c23624a1a05bdc2fbd3d5f2,human,"In a separate project using lower-resolution satellite data, since 1992 the USGS has been working with NASA, NOAA, ESA, and more than 31 foreign ground receiving stations to collect AVHRR data (1-km resolution) for each afternoon pass of the NOAA polar-orbiting satellite over the Earth &apos; s land surface.",84.82828234667706,4.440629005432129,78.82497895971501,4.36722993850708,81.85088533643173,4.4048991203308105,69.1868409046967,4.236810684204102,74.70860614589408,4.313595294952393,84.8584224113255,4.44098424911499
36d85602c5714c9083b11bd60f34312d,human,"The USGS was cooperating with the EPA, NOAA, and the United States Fish and Wildlife Service to prepare a baseline of global, multiscale data on environmental characteristics and to develop mechanisms for identifying, monitoring, and assessing environmental change.",25.49815192745039,3.2386059761047363,25.298282146093904,3.230736494064331,25.150759284257774,3.2248880863189697,24.81149487467307,3.2113070487976074,25.05868548332667,3.2212204933166504,25.281706763797352,3.230081081390381
7e72975b62d7d096b71e900853a20d5b,human,"Working at the EROS Data Center, the team produced numerous maps and analyses, as well as a substantial environmental information system for the two basins using remotely sensed, map, and environmental data.",47.35231498259231,3.8576157093048096,48.364891395192494,3.8787741661071777,49.25782617499605,3.8970682621002197,46.56120212817668,3.8407676219940186,45.853110143131005,3.8254430294036865,46.77222148873113,3.845289468765259
2fb8800ea037fbae6184ac80a42e4db7,human,"During FY 1994, it used aerial photographs and multispectral data from the Landsat TM and SPOT to map irrigated lands, riparian vegetation, and open water at a number of locations in the Western United States.",33.60545791827037,3.514688491821289,33.65378195116611,3.516125440597534,33.49971981426379,3.5115370750427246,32.35958775294368,3.476910352706909,31.81245693745484,3.459857940673828,33.17995645726187,3.501945972442627
dad27e3eff9808be2b9c7f3e3623d651,human,"Airborne video and thermal infrared scanner imagery were used to map river habitat for endangered fish in the Colorado River system, enabling managers to release water from reservoirs in such a way as to maximize survival of the endangered species.",46.23459435514372,3.833728313446045,46.17261948313798,3.8323869705200195,47.100908956263545,3.85229229927063,46.23569668691364,3.833752155303955,42.02283085120906,3.738213062286377,46.127012161633516,3.8313987255096436
597b2054da2a691946fbc2f380d9467c,human,"The successful completion of this research will provide a quick procedure for inventorying and initial characterization of noncoal mine waste materials, providing land management agencies with an increased ability to focus on the remediation of these sites.",41.329890908566306,3.721585988998413,41.444481812841445,3.7243547439575195,42.17504435152409,3.741828680038452,43.48798875353398,3.77248477935791,40.36817300051372,3.6980416774749756,41.92660827129077,3.7359206676483154
9b475489f829bf2978b52fc29703f800,human,The results contributed to the development of a management plan for leafy spurge in the park and provided insight into the application of integrated spatial technologies for natural resource management.,48.88054679817308,3.8893795013427734,48.314872353030786,3.877739429473877,48.74659278917918,3.8866353034973145,48.34163878074134,3.87829327583313,46.56564276218031,3.840862989425659,49.13876888295809,3.894648313522339
2957fbd0eccb94312721914be4eb50cd,human,"For example, a cooperative program was undertaken examining commercial cotton fields in the San Joaquin Valley of California, aimed at developing integrated tools to produce crops that maximize economic return, support efficient use of natural resources, and minimize detrimental impacts on the environment.",33.05402799033413,3.498143434524536,33.70154873143007,3.5175437927246094,33.63780256175726,3.515650510787964,33.62997607235036,3.5154178142547607,32.082649273604964,3.468315362930298,33.43854773229714,3.509709358215332
279d076bd9a6471076b10bfa350c820b,human,"Aerial photography and satellite data also supported a broad variety of pollution, global change, pollution prevention, compliance, and other ecosystem monitoring studies in FY 1994, such as those of critical-habitat areas for wildlife.",103.44252572165546,4.639016151428223,104.12257882714712,4.64556884765625,104.26298293434216,4.646916389465332,98.27151632151046,4.587734222412109,95.46354344209055,4.558744430541992,103.0913356125509,4.635615348815918
bc2221fde3e5a3b24bec639aa0be77e0,human,"In support of activities associated with the identification of the impacts and hazards resulting from severe flooding along the Mississippi River and its tributaries in FY 1993, the EPA &apos; s Environmental Photographic Interpretation Center (EPIC--a branch of EMSL-LV) analyzed aerial photographs acquired, in cooperation with the Army Corps of Engineers, to identify flood impacts on industrial and agricultural facilities for assessment of hazardous and toxic waste movement and containment.",69.34590744418543,4.239107131958008,67.01506406283394,4.2049174308776855,68.04748592194254,4.220205783843994,60.88630741386017,4.109008312225342,64.65648203240704,4.169088363647461,69.79551173870529,4.245569705963135
a702c92a5fa2e1a6e7e0d3931b617bf6,human,"The program also supports measurements of the solar diameter and analysis of the historical measurements of the plage phenomena (bright, granular areas in the chromosphere of the Sun), which are possible indicators of changes in radiance.",81.85314908126178,4.404926776885986,81.48964678392429,4.400475978851318,84.1122546236985,4.432152271270752,80.19765737493245,4.384494304656982,80.89494060746776,4.39315128326416,83.00069584150476,4.418848991394043
5d1c0b8dfbd67bef69a70fbaba0a3b89,human,"The NSF supported a study conducted by scientists at Johns Hopkins University in which they used data from a Swedish satellite to predict electrical currents induced in a power grid at Chalk Point, MD; they successfully correlated intense electrical currents in the ionosphere with the induced currents on the ground.",38.04042703853826,3.6386494636535645,38.085238823116285,3.639826774597168,37.68696143822108,3.6293141841888428,37.91412609740804,3.6353237628936768,37.8518323655075,3.6336793899536133,38.0849754973994,3.639819860458374
073ff057e00d964a11d80b68e767ce27,human,The scientists will use data from these newly created arrays in Canada and Greenland to study dynamic variations in ionospheric currents that originate from the entry of energetic particles from the Sun into Earth &apos; s atmosphere.,100.88389283627441,4.6139702796936035,92.10341533305937,4.52291202545166,96.59137065992876,4.570489406585693,77.89245059665555,4.3553290367126465,94.29828592974977,4.5464630126953125,102.68858816330405,4.6317009925842285
50298cd74cdd1993fc98c6ad5906733e,human,"TOPEX/Poseidon, a satellite jointly sponsored by the French Space Agency, Centre National d &apos; Etudes Spatiales (CNES), and NASA (launched in August 1992) continued to provide valuable information during 1994.",67.10805445317033,4.20630407333374,64.29287462599119,4.163448810577393,66.99637283537949,4.204638481140137,54.876331230791166,4.005082130432129,58.43048255097275,4.067837715148926,67.1028387187896,4.206226348876953
5c6c0d6c177526ba456d13980b50bbdb,human,"El Niño is a warm inshore current annually flowing south along the coast of Ecuador around the end of December and extending about every 7 to 10 years down the coast of Peru; it can bring devastating weather to several global regions, including heavy rains and flooding as well as colder than normal winters across the United States, and severe droughts and dust storms in Australia.",37.16411223285402,3.6153435707092285,37.95294319709824,3.6363470554351807,37.545180641443174,3.625545024871826,36.695713164075066,3.6026599407196045,36.991202100490575,3.610680103302002,37.11078304910754,3.6139075756073
0f611ed3f3cd7c22601abadb7b121e47,human,"As part of the 1995 activities of the United Nations Programme on Space Applications of the Office for Outer Space Affairs of the United Nations, a Symposium entitled &quot; Space Technology for Improving Life on Earth &quot; was jointly organized at Graz, Austria, by the United Nations and the Government of Austria.",26.350286025634833,3.2714791297912598,25.285558711888914,3.2302334308624268,25.944106926541174,3.2559444904327393,22.95288402018547,3.133443593978882,22.323718200911546,3.105649709701538,26.178784262148476,3.264949321746826
5ca04f77104cde54cb4d92af75465573,human,"The Symposium, serving as a follow-up to the Workshop entitled &quot; Enhancing Social, Economic and Environmental Security Through Space Technology &quot; held at Graz in 1994, was designed to build on the experience gained during that Workshop.",46.48738318165732,3.8391809463500977,43.49895984565438,3.7727370262145996,44.61756659017671,3.7981276512145996,39.56545316570301,3.6779563426971436,43.10739347601864,3.7636945247650146,46.08269139993751,3.830437421798706
affefd2bcd152b8937aa860868fc4ba4,human,"In that regard, the meeting focused primarily on policy and management issues involved in national, regional and international space programmes, and on how those issues related to the exploitation of space technology for sustainable development, taking into account the social and economic conditions of the developing countries concerned.",17.719770541027767,2.874680995941162,17.683222187818796,2.8726162910461426,17.651272659318366,2.8708078861236572,17.455705988127175,2.859666585922241,16.106016929446806,2.7791929244995117,17.070926860539828,2.837376832962036
fe3d710e6849a6ba1286945073ee8f74,human,"That was accomplished primarily by addressing the problems caused by insufficient information in the areas of education, environmental monitoring, management of natural resources and disaster warning, mitigation and prevention.",35.20942729295245,3.5613138675689697,35.76969377190247,3.577100992202759,36.493715722405064,3.597140073776245,35.07226744904223,3.557410717010498,33.27110213968415,3.5046892166137695,35.01458451562706,3.555764675140381
596ef1fddbd04dc5d33fbbc9aac6a452,human,"Throughout the Symposium, actions were identified that could convince high-level policy and decision makers in developing countries of the costs and benefits inherent in the use of well-chosen applications of space technology for sustainable development.",29.8329839098,3.3956146240234375,29.672349986638984,3.3902156352996826,29.98133918571643,3.4005751609802246,29.023985596394,3.3681225776672363,27.194435388392247,3.3030123710632324,29.624876069023284,3.3886144161224365
2b4f17693543cad01d4f81a00c036677,human,"Agenda 21, the action plan adopted by the United Nations Conference on Environment and Development, held at Rio de Janeiro, Brazil, from 3 to 14 June 1992,1 would serve as a basis for identifying national priorities in dealing with issues such as industrial pollution, waste management, land use and allocation, deforestation and the exploitation of renewable resources.",21.610637758932334,3.073185682296753,21.052759433334092,3.0470316410064697,21.19236218429228,3.053640842437744,20.992232707760742,3.0441524982452393,20.725778615035733,3.0313782691955566,21.44045340917883,3.065279483795166
764545a72b6eb3e7bff8bda121d25b27,human,"In 1993, FAO and the United Nations Environment Programme (UNEP), in close cooperation with the Economic and Social Commission for Asia and the Pacific (ESCAP), initiated the Operational Low-Cost Integrated Vital Information Access (OLIVIA) programme, a long-term regional environmental programme aimed at the development and application of information technologies for natural resources and environmental management in the Asia and Pacific region.",14.842929054488136,2.697523593902588,14.706735944959656,2.688305616378784,14.573672147831658,2.6792166233062744,14.30077320755083,2.660313606262207,14.415970144517571,2.6683366298675537,14.571128937523067,2.679042100906372
3721b63bf7a797b633d54ddb66c42f39,human,"The OLIVIA programme would support and strengthen cooperative decision-making relevant to sustainable environmental and natural resources management in agriculture, forestry and fisheries in the Asia and Pacific region, with particular emphasis on standardized and harmonized data and information exchange between interregional programmes.",37.297037090785054,3.6189138889312744,37.300798726150994,3.6190147399902344,37.185835946466796,3.6159279346466064,35.97041930348642,3.5826969146728516,37.31682772175919,3.6194443702697754,37.035422473121635,3.61187481880188
1c2f42eafdfba1c6c14cc68c5b1e554f,human,"In Zimbabwe, the Famine Early Warning System (FEWS), a donor-supported programme, used the advanced very-high-resolution radiometer (AVHRR) satellite system to produce crop assessments during the growing season.",42.17860408295129,3.741913080215454,42.22959951912003,3.743121385574341,41.39419760552239,3.7231407165527344,42.9076499626379,3.759050130844116,42.02843185864501,3.7383463382720947,41.48127571825179,3.7252421379089355
2f4f7cc0a7a1003bd9f101373d54900b,human,"It was emphasized that some developing countries would need short-term assistance in the provision of such information to their decision makers when needed, and long-term assistance in strengthening their national capacities to be able to generate such information in an effective and timely manner.",19.11109816873255,2.9502692222595215,19.206840193714786,2.9552664756774902,19.448030026393305,2.967745780944824,18.59798542962419,2.92305326461792,17.48717645444008,2.8614678382873535,18.905621730264958,2.9394593238830566
fbd8018285ff2037bbf3b5d6a423075e,human,Every country intending to profit from space technology should appoint some form of national focal point to act as a coordinator and disseminator of information both within the country concerned and within other countries and international organizations and agencies.,43.75313472229335,3.7785632610321045,43.84483020372104,3.7806568145751953,44.12904561989963,3.7871181964874268,43.45524748462583,3.7717316150665283,39.62649488259679,3.6794979572296143,44.477168763532354,3.794975996017456
e5fb033237239a182660bb26c0156874,human,"Developing countries had sought to incorporate those technologies into their development plans and programmes, yet most developing countries were still not prepared to implement remote sensing programmes because of the high cost of remote sensing data, limited manpower and funding resources and a lack of organizational structures.",27.16983455418758,3.302107334136963,27.02024807141384,3.296586513519287,26.5858546787613,3.280379295349121,26.767546410817307,3.2871901988983154,25.42106849642035,3.2355782985687256,26.176237850514372,3.2648520469665527
f24fd7ad51b8a6b26a9a78f058bd183a,human,"In the future, the design, development and deployment of user-friendly satellites should be given the highest priority in the design and deployment of national, regional and international information infrastructures.",13.88337063504222,2.6306917667388916,13.50355141646973,2.602952718734741,13.785974612714515,2.6236517429351807,13.924379754872799,2.633641242980957,12.049009278938453,2.4889824390411377,13.684354016133748,2.616253137588501
b9e6784e38a1d1391bd5c3b452c52772,human,"Once created, such a database could be interactively assessed by worldwide health and education organizations to determine how those systems could be made available for low cost tele-education, telehealth and telemedicine services.",46.216652090190664,3.8333401679992676,45.08307800814723,3.808506965637207,45.72791052827543,3.82270884513855,42.776640639652335,3.7559921741485596,44.42112917541083,3.793715238571167,45.19030480469422,3.810882568359375
